,year,movie_title,certificate,duration,genre,rate,metascore,votes,gross,user_reviews,critic_reviews,cartoon,number_of_genres
782,2011,Jane Eyre,PG-13,120,Drama|Romance,7.400000099999999,76,65738,11230000,169,274,False,2
783,2009,It's Complicated,R,120,Comedy|Drama|Romance,6.599999900000001,57,71642,112700000,213,188,False,3
784,2012,21 Jump Street,R,110,Action|Comedy|Crime,7.19999981,69,421830,138450000,350,374,False,3
785,2009,A Prophet,R,155,Crime|Drama,7.900000099999999,90,80596,2080000,155,260,False,2
786,2010,Chico & Rita,Not Rated,94,Animation|Crime|Drama,7.19999981,76,7102,250000,35,116,True,3
787,2011,We Need to Talk About Kevin,R,112,Crime|Drama|Mystery,7.5,68,101154,1740000,312,393,False,3
788,2013,This Is the End,R,107,Comedy|Fantasy,6.69999981,67,320626,101470000,672,419,False,2
789,2010,RED,PG-13,111,Action|Comedy|Crime,7.099999900000001,60,245244,90360000,330,316,False,3
790,2010,Kick-Ass,R,117,Action|Comedy,7.69999981,66,448057,48040000,809,449,False,2
791,2014,300: Rise of an Empire,R,102,Action|Drama|Fantasy,6.19999981,48,232746,106370000,529,366,False,3
792,2011,Immortals,R,110,Action|Drama|Fantasy,6.0,46,140734,83500000,406,283,False,3
793,2010,Incendies,R,130,Drama|Mystery|War,8.19999981,80,88900,6860000,164,228,False,3
794,2012,The Cabin in the Woods,R,95,Horror,7.0,72,288407,42040000,997,640,False,1
795,2009,The Twilight Saga: New Moon,PG-13,130,Adventure|Drama|Fantasy,4.5999999,44,225457,296620000,922,297,False,3
796,2010,Sex and the City 2,R,146,Comedy|Drama|Romance,4.30000019,27,61245,95330000,295,220,False,3
797,2009,Crazy Heart,R,112,Drama|Music|Romance,7.30000019,83,69996,39462438,228,273,False,3
798,2014,Hercules,PG-13,98,Action|Adventure,6.0,47,119870,72660000,275,246,False,2
799,2011,X-Men: First Class,PG-13,132,Action|Adventure|Sci-Fi,7.80000019,65,535408,146410000,701,504,False,3
800,2010,The Tempest,PG-13,110,Comedy|Drama|Fantasy,5.4000001,43,6357,260000,37,91,False,3
801,2012,Looper,R,119,Action|Crime|Drama,7.400000099999999,84,442406,66470000,677,591,False,3
802,2012,A Royal Affair,R,137,Biography|Drama|History,7.599999900000001,73,35248,1550000,78,227,False,3
803,2010,Easy A,PG-13,92,Comedy|Drama|Romance,7.099999900000001,72,287146,58400000,267,265,False,3
804,2010,The Social Network,PG-13,120,Biography|Drama,7.69999981,95,497601,96920000,702,557,False,2
805,2014,Teenage Mutant Ninja Turtles,PG-13,101,Action|Adventure|Comedy,5.9000001,31,174931,190870000,505,350,False,3
806,2011,Warrior,PG-13,140,Action|Drama|Sport,8.19999981,71,346000,13650000,520,316,False,3
807,2011,Pirates of the Caribbean: On Stranger Tides,PG-13,136,Action|Adventure|Fantasy,6.69999981,45,384397,241060000,486,448,False,3
808,2013,Iron Man 3,PG-13,130,Action|Adventure|Sci-Fi,7.19999981,62,576005,408990000,1193,610,False,3
809,2011,Kung Fu Panda 2,PG,90,Animation|Action|Adventure,7.30000019,67,192757,165230000,211,285,True,3
810,2009,The Secret in Their Eyes,R,129,Drama|Mystery|Thriller,8.19999981,80,140479,20170000,232,263,False,3
811,2011,50/50,R,100,Comedy|Drama|Romance,7.69999981,72,277018,34960000,380,328,False,3
812,2010,Animal Kingdom,R,113,Crime|Drama,7.30000019,83,47025,1040000,155,257,False,2
813,2009,A Single Man,R,99,Drama|Romance,7.599999900000001,77,87771,9170000,249,286,False,2
814,2011,Rise of the Planet of the Apes,PG-13,105,Action|Drama|Sci-Fi,7.599999900000001,68,416321,176740000,648,529,False,3
815,2013,Gangster Squad,R,113,Action|Crime|Drama,6.69999981,40,177717,46000000,265,419,False,3
816,2013,August: Osage County,R,121,Drama,7.19999981,58,70800,37740000,290,323,False,1
817,2010,Despicable Me,PG,95,Animation|Adventure|Comedy,7.69999981,72,400606,251500000,299,303,True,3
818,2011,The Twilight Saga: Breaking Dawn - Part 1,PG-13,117,Adventure|Drama|Fantasy,4.9000001,45,186813,281280000,452,329,False,3
819,2010,The Twilight Saga: Eclipse,PG-13,124,Adventure|Drama|Fantasy,4.9000001,58,189230,300520000,501,291,False,3
820,2013,Movie 43,R,94,Comedy|Romance,4.30000019,18,81644,8830000,357,180,False,2
821,2010,Never Let Me Go,R,103,Drama|Romance|Sci-Fi,7.19999981,69,113196,2410000,322,331,False,3
822,2009,Guy and Madeline on a Park Bench,0,82,Drama|Musical,6.19999981,84,560,30000,10,31,False,2
823,2010,In a Better World,R,119,Drama|Romance,7.69999981,65,33655,1010000,91,200,False,2
824,2015,Terminator Genisys,PG-13,126,Action|Adventure|Sci-Fi,6.5,38,198710,89730000,879,486,False,3
825,2011,Tinker Tailor Soldier Spy,R,122,Drama|Mystery|Thriller,7.099999900000001,85,154530,24100000,525,467,False,3
826,2013,The Great Gatsby,PG-13,143,Drama|Romance,7.30000019,55,376340,144810000,770,493,False,2
827,2012,Dredd,R,95,Action|Sci-Fi,7.099999900000001,59,209395,13400000,593,433,False,2
828,2012,The Dark Knight Rises,PG-13,164,Action|Thriller,8.5,78,1189426,448130000,2720,816,False,2
829,2013,Jack the Giant Slayer,PG-13,114,Adventure|Fantasy,6.30000019,51,109482,65170000,207,339,False,2
830,2014,If I Stay,PG-13,107,Drama|Fantasy|Music,6.80000019,46,88825,50460000,137,141,False,3
831,2016,Passengers,PG-13,116,Adventure|Drama|Romance,7.099999900000001,41,56684,90870000,383,291,False,3
832,2015,Black Mass,R,123,Biography|Crime|Drama,6.900000099999999,68,129502,62560000,305,399,False,3
833,2012,Cloud Atlas,R,172,Drama|Sci-Fi,7.5,55,292874,27100000,835,513,False,2
834,2010,Inception,PG-13,148,Action|Adventure|Sci-Fi,8.80000019,74,1534936,292570000,2846,649,False,3
835,2010,Grown Ups,PG-13,102,Comedy|Family,6.0,30,186929,162000000,312,180,False,2
836,2009,Dogtooth,Unrated,94,Drama|Thriller,7.30000019,73,48974,110000,181,213,False,2
837,2010,The Other Guys,PG-13,107,Action|Comedy|Crime,6.69999981,64,195658,119220000,317,267,False,3
838,2016,Suicide Squad,PG-13,123,Action|Adventure|Fantasy,6.4000001,40,335030,325020000,1658,597,False,3
839,2012,Total Recall,PG-13,118,Action|Adventure|Mystery,6.30000019,43,207388,58880000,542,404,False,3
840,2011,We Bought a Zoo,PG,124,Comedy|Drama|Family,7.099999900000001,58,114492,75620000,200,257,False,3
841,2015,In the Heart of the Sea,PG-13,122,Action|Adventure|Biography,6.900000099999999,47,84709,24990000,176,295,False,3
842,2012,The Hunger Games,PG-13,142,Action|Adventure|Sci-Fi,7.19999981,68,720645,408000000,1968,676,False,3
843,2015,Mad Max: Fury Road,R,120,Action|Adventure|Sci-Fi,8.10000038,90,600886,153630000,1630,752,False,3
844,2013,Prisoners,R,153,Crime|Drama|Mystery,8.10000038,74,410845,60960000,642,461,False,3
845,2012,Journey 2: The Mysterious Island,PG,94,Action|Adventure|Comedy,5.80000019,41,69769,103810000,136,178,False,3
846,2015,Straight Outta Compton,R,147,Biography|Crime|Drama,7.900000099999999,72,132550,161030000,337,357,False,3
847,2011,Transformers: Dark of the Moon,PG-13,154,Action|Adventure|Sci-Fi,6.30000019,42,333240,352360000,900,430,False,3
848,2010,Winter's Bone,R,100,Drama,7.19999981,90,114518,6531491,302,365,False,1
849,2010,True Grit,PG-13,110,Adventure|Drama|Western,7.69999981,80,249184,171030000,730,493,False,3
850,2010,Remember Me,PG-13,113,Drama|Romance,7.19999981,40,117199,19060000,365,156,False,2
851,2013,Star Trek Into Darkness,PG-13,132,Action|Adventure|Sci-Fi,7.80000019,72,410316,228760000,1183,599,False,3
852,2011,No Strings Attached,R,108,Comedy|Romance,6.19999981,50,174314,70630000,179,244,False,2
853,2011,In Darkness,R,145,Drama|War,7.30000019,74,8327,1040000,49,133,False,2
854,2010,Barney's Version,R,134,Comedy|Drama,7.30000019,67,21539,7500000,87,194,False,2
855,2010,Predators,R,107,Action|Adventure|Sci-Fi,6.4000001,51,175538,52000000,625,352,False,3
856,2013,Hansel & Gretel: Witch Hunters,R,88,Action|Fantasy|Horror,6.0999999,21,164533,55680000,305,351,False,3
857,2012,The Pirates! Band of Misfits,PG,88,Animation|Adventure|Comedy,6.69999981,0,37754,31050000,101,237,True,3
858,2016,Deadpool,R,108,Action|Adventure|Comedy,8.10000038,65,574642,363020000,1140,614,False,3
859,2010,Another Year,PG-13,129,Comedy|Drama,7.30000019,80,24222,3210000,143,247,False,2
860,2011,Rio,G,96,Animation|Adventure|Comedy,7.0,63,170232,143620000,186,238,True,3
861,2012,Battleship,PG-13,131,Action|Adventure|Sci-Fi,5.80000019,41,206975,65170000,760,378,False,3
862,2013,Under the Skin,R,108,Drama|Horror|Sci-Fi,6.30000019,78,90727,2610000,639,460,False,3
863,2011,Footnote,PG,107,Comedy|Drama,7.099999900000001,82,4723,2010000,29,110,False,2
864,2012,Prometheus,R,124,Adventure|Mystery|Sci-Fi,7.0,65,468410,126460000,2346,780,False,3
865,2011,The Help,PG-13,146,Drama,8.10000038,62,332037,169710000,470,375,False,1
866,2013,Gravity,PG-13,91,Adventure|Drama|Sci-Fi,7.80000019,96,604814,274080000,1906,743,False,3
867,2013,The Conjuring,R,112,Horror|Mystery|Thriller,7.5,68,319235,137390000,820,521,False,3
868,2013,The Grandmaster,PG-13,130,Action|Biography|Drama,6.5,73,25489,6590000,111,274,False,3
869,2011,I Am Number Four,PG-13,109,Action|Adventure|Sci-Fi,6.0999999,36,199541,55090000,335,289,False,3
870,2011,Bridesmaids,R,125,Comedy|Romance,6.80000019,75,224304,169080000,488,371,False,2
871,2013,Oblivion,PG-13,124,Action|Adventure|Mystery,7.0,54,400429,89020000,900,545,False,3
872,2017,The Greatest Showman,PG,105,Biography|Drama|Musical,8.0,48,57506,126530000,551,244,False,3
873,2011,The Change-Up,R,112,Comedy|Fantasy,6.30000019,39,139888,37040000,149,215,False,2
874,2014,The Lego Movie,PG,100,Animation|Action|Adventure,7.80000019,83,255573,257760000,472,442,True,3
875,2012,Underworld: Awakening,R,88,Action|Fantasy|Horror,6.4000001,39,122196,62320000,279,246,False,3
876,2011,Horrible Bosses,R,98,Comedy|Crime,6.900000099999999,57,362383,117530000,390,341,False,2
877,2010,The King's Speech,R,118,Biography|Drama,8.0,88,522594,138800000,642,478,False,2
878,2011,Sherlock Holmes: A Game of Shadows,PG-13,129,Action|Adventure|Crime,7.5,48,349400,186830000,411,383,False,3
879,2011,Anonymous,PG-13,130,Drama|History|Thriller,6.900000099999999,50,35247,4460000,137,288,False,3
880,2014,Exodus: Gods and Kings,PG-13,150,Action|Adventure|Drama,6.0,52,133911,65010000,671,316,False,3
881,2015,Daddy's Home,PG-13,96,Comedy|Family,6.0999999,42,63928,150320000,144,152,False,2
882,2010,Beginners,R,105,Comedy|Drama|Romance,7.19999981,81,75975,5780000,145,262,False,3
883,2013,Elysium,R,109,Action|Drama|Sci-Fi,6.599999900000001,61,350154,93050000,826,483,False,3
884,2013,Captain Phillips,PG-13,134,Biography|Drama|Thriller,7.80000019,83,336695,107100000,534,495,False,3
885,2011,W.E.,R,119,Drama|History|Romance,6.19999981,37,10083,580000,68,120,False,3
886,2013,The Mortal Instruments: City of Bones,PG-13,130,Action|Fantasy|Horror,5.9000001,33,110274,31170000,464,213,False,3
887,2010,127 Hours,R,94,Adventure|Biography|Drama,7.599999900000001,82,286908,18330000,446,450,False,3
888,2011,Another Earth,PG-13,92,Drama|Romance|Sci-Fi,7.0,66,75080,1320000,234,245,False,3
889,2011,A Better Life,PG-13,98,Drama|Romance,7.19999981,64,13463,1750000,80,93,False,2
890,2010,Country Strong,PG-13,117,Drama|Music,6.30000019,45,15136,20220000,113,134,False,2
891,2013,Beautiful Creatures,PG-13,124,Drama|Fantasy|Romance,6.19999981,52,70160,19450000,265,230,False,3
892,2012,The Master,R,144,Drama,7.099999900000001,86,109644,16380000,407,548,False,1
893,2011,One Day,PG-13,107,Drama|Romance,7.0,48,110621,13770000,182,222,False,2
894,2011,Just Go with It,PG-13,117,Comedy|Romance,6.4000001,33,178162,103030000,205,203,False,2
895,2011,The Girl with the Dragon Tattoo,R,158,Crime|Drama|Mystery,7.80000019,71,340858,102520000,637,519,False,3
896,2011,War Horse,PG-13,146,Drama|War,7.19999981,72,119895,79883359,492,388,False,2
897,2011,"Crazy, Stupid, Love.",PG-13,118,Comedy|Drama|Romance,7.400000099999999,68,387288,84240000,296,310,False,3
898,2014,Maleficent,PG,97,Action|Adventure|Family,7.0,56,262139,241410000,643,404,False,3
899,2013,Warm Bodies,PG-13,98,Comedy|Horror|Romance,6.900000099999999,59,190025,66360000,329,453,False,3
900,2010,Insidious,PG-13,103,Horror|Mystery|Thriller,6.80000019,52,212487,53990000,765,447,False,3
901,2011,Fast Five,PG-13,131,Action|Crime|Thriller,7.30000019,67,292393,209810000,368,346,False,3
902,2012,This Means War,PG-13,103,Action|Comedy|Romance,6.30000019,31,151569,54760000,240,241,False,3
903,2015,The Big Short,R,130,Biography|Comedy|Drama,7.80000019,81,225229,70240000,403,435,False,3
904,2014,The Drop,R,106,Crime|Drama|Mystery,7.099999900000001,69,111890,10720000,188,288,False,3
905,2011,Albert Nobbs,R,113,Drama|Romance,6.69999981,57,20208,3010000,98,221,False,2
906,2012,Amour,PG-13,127,Drama|Romance,7.900000099999999,94,73078,225377,192,449,False,2
907,2011,Midnight in Paris,PG-13,94,Comedy|Fantasy|Romance,7.69999981,81,311997,56820000,524,491,False,3
908,2012,The Vow,PG-13,104,Drama|Romance,6.80000019,43,151987,125010000,165,212,False,2
909,2012,Kon-Tiki,PG-13,118,Adventure|History,7.19999981,62,36135,1510000,64,149,False,2
910,2012,Savages,R,131,Crime|Drama|Thriller,6.5,59,106453,47310000,272,338,False,3
911,2011,Margin Call,R,107,Biography|Drama|Thriller,7.099999900000001,76,95538,5350000,226,293,False,3
912,2015,Jupiter Ascending,PG-13,127,Action|Adventure|Sci-Fi,5.4000001,40,145981,47380000,732,390,False,3
913,2016,Jackie,R,100,Biography|Drama,7.599999900000001,81,5215,9250000,77,214,False,2
914,2012,ParaNorman,PG,92,Animation|Adventure|Comedy,7.0,72,76711,55990000,178,333,True,3
915,2014,Edge of Tomorrow,PG-13,113,Action|Adventure|Sci-Fi,7.900000099999999,71,454993,100190000,759,588,False,3
916,2011,Friends with Benefits,R,109,Comedy|Romance,6.599999900000001,63,279983,55800000,198,237,False,2
917,2012,Project X,R,88,Comedy,6.69999981,48,161045,54720000,262,228,False,1
918,2011,In Time,PG-13,109,Action|Sci-Fi|Thriller,6.69999981,53,313314,37550000,466,361,False,3
919,2012,Ted,R,106,Comedy|Fantasy,7.0,62,484518,218630000,624,457,False,2
920,2015,The Man from U.N.C.L.E.,PG-13,116,Action|Adventure|Comedy,7.30000019,56,194235,45430000,372,369,False,3
921,2014,How to Train Your Dragon 2,PG,102,Animation|Action|Adventure,7.900000099999999,76,232422,177000000,346,294,True,3
922,2012,The Impossible,PG-13,114,Drama|Thriller,7.599999900000001,73,150608,19000000,325,373,False,2
923,2011,Super 8,PG-13,112,Mystery|Sci-Fi|Thriller,7.099999900000001,72,294558,126980000,854,544,False,3
924,2013,Kick-Ass 2,R,103,Action|Comedy|Crime,6.599999900000001,41,209760,28750000,385,351,False,3
925,2011,My Week with Marilyn,R,99,Biography|Drama,7.0,65,73510,14600000,220,386,False,2
926,2015,The Age of Adaline,PG-13,112,Drama|Fantasy|Romance,7.19999981,51,105358,42480000,217,216,False,3
927,2011,The Artist,PG-13,100,Comedy|Drama|Romance,8.0,89,195458,44667095,585,578,False,3
928,2012,The Perks of Being a Wallflower,PG-13,102,Drama|Romance,8.0,67,366447,17740000,472,365,False,2
929,2015,Cinderella,PG,105,Drama|Family|Fantasy,7.0,67,110591,201150000,332,351,False,3
930,2015,The Revenant,R,156,Adventure|Drama|Thriller,8.0,76,469177,183640000,1257,581,False,3
931,2013,Pacific Rim,PG-13,131,Action|Adventure|Sci-Fi,7.0,64,391850,101790000,1118,578,False,3
932,2012,Mirror Mirror,PG,106,Adventure|Comedy|Drama,5.5999999,46,72742,64930000,208,381,False,3
933,2013,Now You See Me,PG-13,115,Crime|Mystery|Thriller,7.30000019,50,477812,117700000,645,391,False,3
934,2012,The Twilight Saga: Breaking Dawn - Part 2,PG-13,115,Adventure|Drama|Fantasy,5.5,52,190181,292300000,334,322,False,3
935,2010,A Cat in Paris,PG,70,Animation|Crime|Family,7.0,63,8759,290000,29,89,True,3
936,2016,Trolls,PG,92,Animation|Adventure|Comedy,6.5,56,16936,151290000,71,144,True,3
937,2014,Vampire Academy,PG-13,104,Action|Comedy|Fantasy,5.5999999,30,42988,7790000,225,137,False,3
938,2013,Despicable Me 2,PG,98,Animation|Adventure|Comedy,7.5,62,297173,368050000,286,308,True,3
939,2013,The Invisible Woman,R,111,Biography|Drama|History,6.0999999,75,7427,1230000,53,151,False,3
940,2013,Snowpiercer,R,126,Action|Drama|Sci-Fi,7.0,84,191904,4560000,529,491,False,3
941,2012,Les Misérables,PG-13,158,Drama|Musical|Romance,7.599999900000001,63,251377,148780000,856,490,False,3
942,2013,We're the Millers,R,110,Comedy|Crime,7.0,44,327208,150370000,306,289,False,2
943,2013,Ender's Game,PG-13,114,Action|Sci-Fi,6.69999981,51,190465,61660000,562,330,False,2
944,2012,Snow White and the Huntsman,PG-13,127,Action|Adventure|Drama,6.0999999,57,235419,155110000,713,420,False,3
945,2015,Secret in Their Eyes,PG-13,111,Crime|Drama|Mystery,6.19999981,45,24878,0,96,157,False,3
946,2012,Moonrise Kingdom,PG-13,94,Adventure|Comedy|Drama,7.80000019,84,247320,45510000,376,489,False,3
947,2011,Like Crazy,PG-13,86,Drama|Romance,6.69999981,71,48930,3390000,152,205,False,2
948,2012,This Is 40,R,134,Comedy|Romance,6.19999981,59,106447,67520000,248,285,False,2
949,2012,The First Time,PG-13,95,Comedy|Drama|Romance,6.900000099999999,55,52192,17061,52,19,False,3
950,2012,Wreck-It Ralph,PG,101,Animation|Adventure|Comedy,7.80000019,72,282505,189410000,349,378,True,3
951,2012,Anna Karenina,R,129,Drama|Romance,6.599999900000001,63,73975,12800000,228,326,False,2
952,2014,The Maze Runner,PG-13,113,Action|Mystery|Sci-Fi,6.80000019,57,325748,102410000,531,297,False,3
953,2012,Zero Dark Thirty,R,157,Drama|History|Thriller,7.400000099999999,95,222158,95720000,645,561,False,3
954,2014,Inherent Vice,R,148,Comedy|Crime|Drama,6.69999981,81,67166,8090000,247,411,False,3
955,2015,Southpaw,R,124,Drama|Sport,7.400000099999999,57,160644,52420000,289,310,False,2
956,2013,Her,R,126,Drama|Romance|Sci-Fi,8.0,90,375711,25560000,772,581,False,3
957,2013,American Hustle,R,138,Crime|Drama,7.30000019,90,369474,150120000,761,538,False,2
958,2014,Unbroken,PG-13,137,Biography|Drama|Sport,7.19999981,59,109631,115600000,364,325,False,3
959,2012,Ernest & Celestine,PG,80,Animation|Comedy|Crime,7.900000099999999,86,12940,70000,35,98,True,3
960,2012,The Place Beyond the Pines,R,140,Crime|Drama|Thriller,7.30000019,68,194321,21380000,386,418,False,3
961,2012,War Witch,Not Rated,90,Drama|War,7.099999900000001,84,6062,40000,28,95,False,2
962,2013,Nebraska,R,115,Adventure|Comedy|Drama,7.69999981,0,94058,17613460,278,436,False,3
963,2011,Bullhead,R,129,Crime|Drama,7.400000099999999,68,18542,40000,47,239,False,2
964,2011,A Separation,PG-13,123,Drama|Mystery,8.39999962,95,160384,7100000,270,354,False,2
965,2014,Divergent,PG-13,139,Adventure|Mystery|Sci-Fi,6.69999981,48,353439,150830000,722,463,False,3
966,2014,Captain America: The Winter Soldier,PG-13,136,Action|Adventure|Sci-Fi,7.80000019,70,523033,259750000,757,580,False,3
967,2012,Django Unchained,R,165,Drama|Western,8.39999962,81,1003046,162800000,1208,769,False,2
968,2013,Percy Jackson: Sea of Monsters,PG,106,Adventure|Family|Fantasy,5.9000001,39,89490,68560000,204,185,False,3
969,2012,End of Watch,R,109,Crime|Drama|Thriller,7.69999981,68,187721,40980000,343,356,False,3
970,2012,Resident Evil: Retribution,R,96,Action|Horror|Sci-Fi,5.4000001,39,108238,42350000,427,239,False,3
971,2017,Blade Runner 2049,R,164,Drama|Mystery|Sci-Fi,8.19999981,81,225370,92040000,1494,526,False,3
972,2016,Deepwater Horizon,PG-13,107,Drama|Thriller,7.19999981,68,54679,61280000,166,245,False,2
973,2014,Song of the Sea,PG,93,Animation|Adventure|Family,8.19999981,85,30904,850000,87,149,True,3
974,2012,The Sessions,R,95,Biography|Comedy|Drama,7.19999981,79,37113,6000000,128,335,False,3
975,2014,The Amazing Spider-Man 2,PG-13,142,Action|Adventure|Sci-Fi,6.69999981,53,332884,202850000,1074,511,False,3
976,2014,The Judge,R,141,Crime|Drama,7.400000099999999,48,144097,47110000,284,277,False,2
977,2014,X-Men: Days of Future Past,PG-13,132,Action|Adventure|Sci-Fi,8.0,74,533544,233910000,758,544,False,3
978,2015,Spotlight,R,128,Crime|Drama|History,8.10000038,93,241566,44990000,443,484,False,3
979,2013,Fast & Furious 6,PG-13,130,Action|Crime|Thriller,7.099999900000001,61,308904,238670000,452,409,False,3
980,2012,Flight,R,138,Drama|Thriller,7.30000019,76,271373,93750000,495,451,False,2
981,2012,Magic Mike,R,110,Comedy|Drama,6.0999999,72,111378,113710000,285,323,False,2
982,2012,Mud,PG-13,130,Drama,7.400000099999999,76,139989,21590000,264,371,False,1
983,2016,Miss Peregrine's Home for Peculiar Children,PG-13,127,Adventure|Drama|Family,6.80000019,57,75012,87080000,267,267,False,3
984,2013,The Hunger Games: Catching Fire,PG-13,146,Action|Adventure|Mystery,7.599999900000001,76,514025,424650000,708,508,False,3
985,2014,The Hunger Games: Mockingjay - Part 1,PG-13,123,Adventure|Sci-Fi|Thriller,6.69999981,64,320995,337100000,593,413,False,3
986,2015,The Hunger Games: Mockingjay - Part 2,PG-13,137,Action|Adventure|Sci-Fi,6.599999900000001,65,189665,281670000,397,400,False,3
987,2014,Sex Tape,R,94,Comedy|Romance,5.0999999,36,87626,38540000,158,202,False,2
988,2013,Rush,R,123,Action|Biography|Drama,8.10000038,75,328676,26900000,480,394,False,3
989,2013,Begin Again,R,104,Drama|Music,7.400000099999999,62,107045,16170000,201,282,False,2
990,2013,Thor: The Dark World,PG-13,112,Action|Adventure|Fantasy,7.099999900000001,54,430511,206360000,540,493,False,3
991,2012,Pitch Perfect,PG-13,112,Comedy|Music|Romance,7.19999981,66,221107,65000000,254,223,False,3
992,2013,Alone Yet Not Alone,PG-13,103,History,4.19999981,0,507,670000,13,1,False,1
993,2011,Monsieur Lazhar,PG-13,94,Comedy|Drama,7.5,82,16470,2010000,47,170,False,2
994,2013,The Wind Rises,PG-13,126,Animation|Biography|Drama,7.80000019,83,47435,5200000,125,308,True,3
995,2014,Guardians of the Galaxy,PG-13,121,Action|Adventure|Sci-Fi,8.10000038,76,721743,333130000,1113,661,False,3
996,2013,All Is Lost,PG-13,106,Action|Adventure|Drama,6.900000099999999,87,62013,6260000,319,348,False,3
997,2012,The Broken Circle Breakdown,Not Rated,111,Drama|Music|Romance,7.80000019,71,31225,30000,59,200,False,3
998,2013,12 Years a Slave,R,134,Biography|Drama|History,8.10000038,96,465646,56670000,714,601,False,3
999,2016,The Great Wall,PG-13,103,Action|Adventure|Fantasy,6.30000019,48,7486,0,56,43,False,3
1000,2013,Inside Llewyn Davis,R,104,Drama|Music,7.400000099999999,92,102948,13210000,323,539,False,2
1001,2015,Point Break,PG-13,114,Action|Crime|Sport,5.30000019,34,41371,28770000,189,172,False,3
1002,2012,No,R,118,Drama,7.400000099999999,81,18723,2340000,41,232,False,1
1003,2015,Steve Jobs,R,122,Biography|Drama,7.19999981,82,110782,17750000,338,423,False,2
1004,2014,The Imitation Game,PG-13,114,Biography|Drama|Thriller,8.10000038,73,511321,91120000,634,456,False,3
1005,2016,Assassin's Creed,PG-13,115,Action|Adventure|Fantasy,6.4000001,36,44969,51200000,286,243,False,3
1006,2015,Inside Out,PG,95,Animation|Adventure|Comedy,8.19999981,94,388047,356450000,796,544,True,3
1007,2012,Spring Breakers,R,94,Crime|Drama,5.30000019,63,112039,14120000,562,445,False,2
1008,2014,Dawn of the Planet of the Apes,PG-13,130,Action|Adventure|Drama,7.599999900000001,79,329334,208540000,620,524,False,3
1009,2012,The Hunt,R,115,Drama,8.30000019,76,185009,610000,257,352,False,1
1010,2014,Transformers: Age of Extinction,PG-13,165,Action|Adventure|Sci-Fi,5.69999981,32,249971,245430000,931,384,False,3
1011,2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,R,114,Adventure|Comedy,7.099999900000001,58,28557,940000,43,143,False,2
1012,2016,Hacksaw Ridge,R,139,Drama|History|War,8.5,71,51138,65090000,246,257,False,3
1013,2012,Beasts of the Southern Wild,PG-13,93,Drama|Fantasy,7.30000019,86,71897,12784397,273,664,False,2
1014,2013,Saving Mr. Banks,PG-13,125,Biography|Comedy|Drama,7.5,65,123256,83300000,314,411,False,3
1015,2016,The Accountant,R,128,Action|Crime|Drama,7.400000099999999,51,104713,86200000,264,276,False,3
1016,2014,American Sniper,R,133,Action|Biography|Drama,7.30000019,72,341092,350120000,923,494,False,3
1017,2014,Into the Woods,PG,125,Adventure|Comedy|Drama,6.0,69,106382,128000000,792,325,False,3
1018,2013,The Purge,R,85,Horror|Sci-Fi|Thriller,5.69999981,41,150051,64420000,588,370,False,3
1019,2013,Grown Ups 2,PG-13,101,Comedy,5.4000001,19,111737,133670000,262,138,False,1
1020,2014,The Other Woman,PG-13,109,Comedy|Romance,6.0,39,108326,83910000,194,198,False,2
1021,2013,Before Midnight,R,109,Drama|Romance,7.900000099999999,94,101404,8110000,271,409,False,2
1022,2014,Big Hero 6,PG,102,Animation|Action|Adventure,7.900000099999999,74,296501,222490000,441,389,True,3
1023,2014,Gone Girl,R,149,Crime|Drama|Mystery,8.10000038,79,608769,167740000,1150,576,False,3
1024,2014,The Grand Budapest Hotel,R,99,Adventure|Comedy|Drama,8.10000038,88,508058,59070000,656,542,False,3
1025,2015,Love the Coopers,PG-13,107,Comedy,5.69999981,31,12016,26280000,81,102,False,1
1026,2013,Frozen,PG,102,Animation|Adventure|Comedy,7.5,74,438504,400740000,927,417,True,3
1027,2013,Olympus Has Fallen,R,119,Action|Thriller,6.5,41,210461,98900000,705,362,False,2
1028,2013,Mandela: Long Walk to Freedom,PG-13,141,Biography|Drama|History,7.099999900000001,60,22175,8320000,108,212,False,3
1029,2014,Wild,R,115,Adventure|Biography|Drama,7.099999900000001,76,92465,37880000,257,351,False,3
1030,2014,The Hobbit: The Battle of the Five Armies,PG-13,144,Adventure|Fantasy,7.400000099999999,59,373125,255110000,815,425,False,2
1031,2015,Fifty Shades of Grey,R,125,Drama|Romance|Thriller,4.099999899999999,46,229232,166150000,1379,369,False,3
1032,2014,The Expendables 3,PG-13,126,Action|Adventure|Thriller,6.0999999,35,133235,39290000,357,324,False,3
1033,2013,Blue Jasmine,PG-13,98,Drama,7.30000019,78,156398,33404871,396,420,False,1
1034,2013,White House Down,PG-13,131,Action|Drama|Thriller,6.4000001,52,169764,73100000,438,340,False,3
1035,2013,The Great Beauty,Not Rated,141,Drama,7.69999981,86,59670,2840000,127,280,False,1
1036,2016,Live by Night,R,129,Crime|Drama,6.80000019,48,5208,5610000,59,158,False,2
1037,2015,The Intern,PG-13,121,Comedy|Drama,7.099999900000001,51,151093,75270000,334,246,False,2
1038,2015,Spectre,PG-13,148,Action|Adventure|Thriller,6.80000019,60,297783,200070000,1019,619,False,3
1039,2017,Coco,PG,105,Animation|Adventure|Comedy,8.69999981,81,73974,202700000,293,295,True,3
